0.0183709 1.76564 0.367713 0.747029 0.402688 -0.451894 0.27492 
0.219981 0.664189 0.359387 0.840694 0.537635 -0.0196307 -0.06162 
0.515263 -0.389296 -0.230917 0.922417 0.243816 -0.21033 0.213217 
0.803994 -1.41941 -0.808125 0.819471 -0.0922953 -0.355363 0.440076 

